Mes pago tarjeta;Fecha gasto;descripcion;importe;Tarjeta;Cuota;Con cuota;cantidad cuotas;Cierra;Vence;¿ Vencido ?;Agrupado;actual y proximo;Cuota Finalizada;tipo
44593;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;1;Si;12;44602;44610;Vencido;GASTO;No;FALSO;REAL
44621;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;2;Si;12;44630;44638;Vencido;GASTO;No;FALSO;REAL
44652;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;3;Si;12;44658;44669;Vencido;GASTO;No;FALSO;REAL
44682;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;4;Si;12;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;FALSO;REAL
44713;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;5;Si;12;44722;44730;Proyectado y Actual;GASTO;Actual y Proximo;FALSO;REAL
44743;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;6;Si;12;44752;44760;Proyectado y Actual;GASTO;No;FALSO;REAL
44774;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;7;Si;12;44783;44791;Proyectado y Actual;GASTO;No;FALSO;REAL
44805;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;8;Si;12;44814;44822;Proyectado y Actual;GASTO;No;FALSO;REAL
44835;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;9;Si;12;44844;44852;Proyectado y Actual;GASTO;No;FALSO;REAL
44866;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;10;Si;12;44875;44883;Proyectado y Actual;GASTO;No;FALSO;REAL
44896;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;11;Si;12;44905;44913;Proyectado y Actual;GASTO;No;FALSO;REAL
44927;44580;PLATAFORMA 10;-1714,39;VISA SANTANDER;12;Si;12;44936;44944;Proyectado y Actual;GASTO;No;VERDADERO;REAL
44593;44579;MARIADELO;-791,94;VISA SANTANDER;1;Si;3;44602;44610;Vencido;GASTO;No;FALSO;REAL
44621;44579;MARIADELO;-791,94;VISA SANTANDER;2;Si;3;44630;44638;Vencido;GASTO;No;FALSO;REAL
44652;44579;MARIADELO;-791,94;VISA SANTANDER;3;Si;3;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44562;44582;VERDULERIA;-1150;GASTOS CORRIENTES;1;No;1;44562;44562;Vencido;GASTO;No;VERDADERO;REAL
44562;44582;SUPERMERCADO CHINO;-440;GASTOS CORRIENTES;1;No;1;44562;44562;Vencido;GASTO;No;VERDADERO;REAL
44562;44582;POLLERIA;-2670;GASTOS CORRIENTES;1;No;1;44562;44562;Vencido;GASTO;No;VERDADERO;REAL
44562;44589;VERDULERIA;-1550;GASTOS CORRIENTES;1;No;1;44562;44562;Vencido;GASTO;No;VERDADERO;REAL
44562;44589;BEBE PARA SU TRABAJO;-500;GASTOS NO CORRIENTES;1;No;1;44562;44562;Vencido;GASTO;No;VERDADERO;REAL
44593;44585;COTO;-2573,77;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44593;44588;DISPENSER;-1300;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44593;44583;COTILLON;-2451,9;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44593;44584;HELADERIA;-1100;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44593;44586;DIA;-169;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44562;44589;ANTICIPO VACACIONES;134000;INGRESO;1;No;1;44562;44562;Vencido;INGRESO;No;VERDADERO;REAL
44593;44589;BAÑO Y PELU TOBY;-1450;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44593;44589;QUESERIA DE MI;-1162,41;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44562;44589;DIETETICA;-1700;GASTOS NO CORRIENTES;1;No;1;44562;44562;Vencido;GASTO;No;VERDADERO;REAL
44562;44583;CHIPA;-500;GASTOS NO CORRIENTES;1;No;1;44562;44562;Vencido;GASTO;No;VERDADERO;REAL
44593;44575;GASTON MARTIN;-888,33;MERCADO PAGO;1;Si;3;44584;44593;Vencido;GASTO;No;FALSO;REAL
44621;44575;GASTON MARTIN;-888,33;MERCADO PAGO;2;Si;3;44615;44621;Vencido;GASTO;No;FALSO;REAL
44652;44575;GASTON MARTIN;-888,33;MERCADO PAGO;3;Si;3;44643;44652;Vencido;GASTO;No;VERDADERO;REAL
44593;44589;IMPUESTOS;-68;MERCADO PAGO;1;No;1;44584;44593;Vencido;GASTO;No;VERDADERO;REAL
44562;44589;UBER;-550;GASTOS NO CORRIENTES;1;No;1;44562;44562;Vencido;GASTO;No;VERDADERO;REAL
44593;44589;PEDIDOS YA;-1909;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44562;44592;PRESTAMO ERIC;-10000;GASTOS NO CORRIENTES;1;No;1;44562;44562;Vencido;GASTO;No;VERDADERO;REAL
44593;44594;PANADERIA;-1200;GASTOS NO CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44591;PLATAFORMA 10;14688;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44593;44592;REGALO TITI REMERA;-495;VISA SANTANDER;1;Si;2;44602;44610;Vencido;GASTO;No;FALSO;REAL
44621;44592;REGALO TITI REMERA;-495;VISA SANTANDER;2;Si;2;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44593;44592;REGALO TITI MAYA;-690;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44593;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;1;Si;12;44602;44610;Vencido;GASTO;No;FALSO;REAL
44621;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;2;Si;12;44630;44638;Vencido;GASTO;No;FALSO;REAL
44652;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;3;Si;12;44658;44669;Vencido;GASTO;No;FALSO;REAL
44682;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;4;Si;12;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;FALSO;REAL
44713;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;5;Si;12;44722;44730;Proyectado y Actual;GASTO;Actual y Proximo;FALSO;REAL
44743;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;6;Si;12;44752;44760;Proyectado y Actual;GASTO;No;FALSO;REAL
44774;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;7;Si;12;44783;44791;Proyectado y Actual;GASTO;No;FALSO;REAL
44805;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;8;Si;12;44814;44822;Proyectado y Actual;GASTO;No;FALSO;REAL
44835;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;9;Si;12;44844;44852;Proyectado y Actual;GASTO;No;FALSO;REAL
44866;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;10;Si;12;44875;44883;Proyectado y Actual;GASTO;No;FALSO;REAL
44896;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;11;Si;12;44905;44913;Proyectado y Actual;GASTO;No;FALSO;REAL
44927;44593;CURSO DATA SCIENSE;-1980;VISA SANTANDER;12;Si;12;44936;44944;Proyectado y Actual;GASTO;No;VERDADERO;REAL
44593;44593;NETFLIX;-1593;VISA SANTANDER;1;Si;12;44602;44610;Vencido;GASTO;No;FALSO;REAL
44621;44621;NETFLIX;-1593;VISA SANTANDER;2;Si;12;44630;44638;Vencido;GASTO;No;FALSO;REAL
44652;44652;NETFLIX;-1593;VISA SANTANDER;3;Si;12;44658;44669;Vencido;GASTO;No;FALSO;REAL
44682;44682;NETFLIX;-1700;VISA SANTANDER;4;Si;12;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;FALSO;REAL
44713;44713;NETFLIX;-1593;VISA SANTANDER;5;Si;12;44722;44730;Proyectado y Actual;GASTO;Actual y Proximo;FALSO;REAL
44743;44743;NETFLIX;-1593;VISA SANTANDER;6;Si;12;44752;44760;Proyectado y Actual;GASTO;No;FALSO;REAL
44774;44774;NETFLIX;-1593;VISA SANTANDER;7;Si;12;44783;44791;Proyectado y Actual;GASTO;No;FALSO;REAL
44805;44805;NETFLIX;-1593;VISA SANTANDER;8;Si;12;44814;44822;Proyectado y Actual;GASTO;No;FALSO;REAL
44835;44835;NETFLIX;-1593;VISA SANTANDER;9;Si;12;44844;44852;Proyectado y Actual;GASTO;No;FALSO;REAL
44866;44866;NETFLIX;-1593;VISA SANTANDER;10;Si;12;44875;44883;Proyectado y Actual;GASTO;No;FALSO;REAL
44896;44896;NETFLIX;-1593;VISA SANTANDER;11;Si;12;44905;44913;Proyectado y Actual;GASTO;No;FALSO;REAL
44927;44927;NETFLIX;-1593;VISA SANTANDER;12;Si;12;44936;44944;Proyectado y Actual;GASTO;No;VERDADERO;REAL
44593;44594;VACACIONES;-22570,69;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44593;44595;VACACIONES;-2320;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44593;44600;VACACIONES;-15335,98;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44593;44600;VAN GOHG;-6900;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44593;44602;IMPUESTOS;-2109,37;VISA SANTANDER;1;No;1;44602;44610;Vencido;GASTO;No;VERDADERO;REAL
44621;44602;VACACIONES;-4480,33;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44604;VACACIONES;-2250;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44604;INMADUROS;-1680;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44604;INMADUROS;-14000;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44605;DIA;-2570,7;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44593;44605;ALFAJORES;-6000;GASTOS NO CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44599;PRESTAMO ERIC;-10000;GASTOS NO CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44597;VACACIONES;-15800;GASTOS NO CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44599;VACACIONES;-1600;GASTOS NO CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44601;VACACIONES;-1100;GASTOS NO CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44606;NEXTGARD;-1790;GASTOS CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44606;POLLERIA;-1932;GASTOS CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44606;VERDULERIA;-1720;GASTOS CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44606;CARNICERIA;-1257;GASTOS CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44606;SUPERMERCADO CHINO;-180;GASTOS CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44607;DÓLAR;-57000;INVERSION;1;No;1;44593;44593;Vencido;INVERSION;No;VERDADERO;REAL
44593;44607;VAYO BUSSINESS;-86000;INVERSION;1;No;1;44593;44593;Vencido;INVERSION;No;VERDADERO;REAL
44593;44608;FUMIGACION;-3200;GASTOS NO CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44608;GIMNASIO;-3000;GASTOS CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44611;FUTBOL;-700;GASTOS CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44611;PANADERIA;-300;GASTOS NO CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44621;44607;BAKERY;-1200;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44593;44611;PIZZA;-1400;GASTOS NO CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44621;44612;MERCADOLIBRE;-9798,65;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44611;HELADERIA;-863,92;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44608;SUPERMERCADO CHINO;-1277,85;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44613;CHIFLE;-1717,5;VISA SANTANDER;1;Si;2;44630;44638;Vencido;GASTO;No;FALSO;REAL
44652;44613;CHIFLE;-1717,5;VISA SANTANDER;2;Si;2;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44621;44613;ROBAR CON LA MIRADA;-583;VISA SANTANDER;1;Si;2;44630;44638;Vencido;GASTO;No;FALSO;REAL
44652;44613;ROBAR CON LA MIRADA;-583;VISA SANTANDER;2;Si;2;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44621;44618;DIA;-3463,26;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44614;DELICIAS;-280;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44614;FARMACITY;-184,5;VISA SANTANDER;1;Si;2;44630;44638;Vencido;GASTO;No;FALSO;REAL
44652;44614;FARMACITY;-184,5;VISA SANTANDER;2;Si;2;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44621;44615;QUESERIA DE MI;-846;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44615;DIA;-3292,78;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44620;LOOPIN;-2649;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44618;DISPENSER;-1300;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44621;PROPINA;-70;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44622;BAÑO Y PELU TOBY;-1600;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44623;SALIDA BEBE;-200;GASTOS NO CORRIENTES;1;No;1;44621;44621;Vencido;GASTO;No;VERDADERO;REAL
44593;44618;FUTBOL;-700;GASTOS CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44593;44619;SALIDA AMIGOS;-4750;GASTOS NO CORRIENTES;1;No;1;44593;44593;Vencido;GASTO;No;VERDADERO;REAL
44621;44623;VALENCE;-760;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44622;DIEGO DE ORO;-800;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44624;OPEN ENGLISH;-30979;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44625;QUESERIA DE MI;-1440;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44625;DIA;-738,56;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44627;QUESERIA DE MI;-452;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44627;WACOMORO;-4300;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44627;DIA;-1743,7;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44631;VERDULERIA;-1512;GASTOS CORRIENTES;1;No;1;44621;44621;Vencido;GASTO;No;VERDADERO;REAL
44621;44627;VERDULERIA;-1665;GASTOS CORRIENTES;1;No;1;44621;44621;Vencido;GASTO;No;VERDADERO;REAL
44621;44627;DIETETICA;-1260;GASTOS NO CORRIENTES;1;No;1;44621;44621;Vencido;GASTO;No;VERDADERO;REAL
44652;44631;COMIDA TOBY;-4100;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44631;NEXTGARD;-1800;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44621;44631;POLLERIA;-2960;GASTOS CORRIENTES;1;No;1;44621;44621;Vencido;GASTO;No;VERDADERO;REAL
44621;44631;CARNICERIA;-1600;GASTOS CORRIENTES;1;No;1;44621;44621;Vencido;GASTO;No;VERDADERO;REAL
44621;44630;TEATRO;-5600;GASTOS NO CORRIENTES;1;No;1;44621;44621;Vencido;GASTO;No;VERDADERO;REAL
44652;44631;FARMACITY;-900,13;VISA SANTANDER;1;Si;2;44658;44669;Vencido;GASTO;No;FALSO;REAL
44682;44631;FARMACITY;-900,13;VISA SANTANDER;2;Si;2;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44621;44609;BOCA;-900;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44606;CHOCOLATES;-1430;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44621;44616;SPOTIFY;-279;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44652;44644;SPOTIFY;-279;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44621;44638;IMPUESTOS;-2382,32;VISA SANTANDER;1;No;1;44630;44638;Vencido;GASTO;No;VERDADERO;REAL
44652;44631;DIA;-955;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44634;AVG;-2233,3;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44636;DIA;-2745,22;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44638;DIA;-648,92;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44638;LOOPIN;-3900;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44638;NOMADE;-11740;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44640;DIA;-3102,59;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44621;44641;GASTO INVERSION;-14300;INVERSION;1;No;1;44621;44621;Vencido;INVERSION;No;VERDADERO;REAL
44621;44638;GASTO INVERSION;-115000;INVERSION;1;No;1;44621;44621;Vencido;INVERSION;No;VERDADERO;REAL
44621;44648;POLLERIA;-880;GASTOS CORRIENTES;1;No;1;44621;44621;Vencido;GASTO;No;VERDADERO;REAL
44621;44648;VERDULERIA;-950;GASTOS CORRIENTES;1;No;1;44621;44621;Vencido;GASTO;No;VERDADERO;REAL
44652;44648;SUPERMERCADO CHINO;-2480;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44649;SUPERMERCADO CHINO;-2692,85;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44645;QUESERIA DE MI;-3263;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44646;DISPENSER;-1300;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44647;MASIVOS SA;-820;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44649;MCDONALDS;-390;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44650;BAÑO Y PELU TOBY;-1800;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44651;REGALO ZEIDE;-2260;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44637;BOCA;-900;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44653;QDC 1942;-1765;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44653;DIA;-1179,6;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44655;DIA;-2938,21;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44654;HELADERIA;-1349,88;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44655;DULCE HORA;-780;GASTOS NO CORRIENTES;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44657;DEFICIT CUENTA;-4406;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44657;SALDO ANTERIOR;-4061,67;MERCADO PAGO;1;No;1;44643;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44676;RADIOGRAFIA TOBY;-4500;GASTOS NO CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44657;VERDULERIA;-1300;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44657;CARNICERIA;-3715;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44657;SUPERMERCADO CHINO;-110;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44682;44659;DIA;-836,81;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44652;44659;SALIDA AMIGOS;-4500;GASTOS NO CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44660;FUTBOL;-800;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44660;DEVOLUCION 1 CUOTA PRESTAMO;5000;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44659;Reproii rsmt938/20;22000;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44682;44662;DIA;-545;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44663;DIA;-1586,9;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44652;44663;SALIDA AMIGOS;-1750;GASTOS NO CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44682;44663;DIA;-622,92;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44659;QUESERIA DE MI;-1158;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44707;DISPENSER;-1300;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44698;BOCA;-1040;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44652;44658;IMPUESTOS;-4310,14;VISA SANTANDER;1;No;1;44658;44669;Vencido;GASTO;No;VERDADERO;REAL
44652;44665;DULCE HORA;-1140;GASTOS NO CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44657;VERDULERIA;-1261;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44667;VERDULERIA;-1645;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44671;GIMNASIO;-3000;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44682;44665;QUESERIA DE MI;-2044;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44666;LOOPIN;-2380;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44667;DANMAT;-5165;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44667;CHOCOLATES;-1550;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44667;RES;-1953,6;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44669;WACOMORO;-3700;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44670;DIA;-436,16;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44652;44659;REPRO II;22000;INGRESO;1;No;1;44652;44652;Vencido;INGRESO;No;VERDADERO;REAL
44682;44659;REPRO II;-22000;INGRESO;1;No;1;44682;44682;Proyectado y Actual;INGRESO;Actual y Proximo;VERDADERO;REAL
44682;44671;DIA;-411;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44652;44673;PELUQUERIA;-800;GASTOS NO CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44676;SUPERMERCADO CHINO;-630;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44674;FUTBOL;-700;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44673;SUPERMERCADO CHINO;-730;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44674;EMPANADAS;-1750;GASTOS NO CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44652;44675;VERDULERIA;-1450;GASTOS CORRIENTES;1;No;1;44652;44652;Vencido;GASTO;No;VERDADERO;REAL
44682;44675;DIA;-2185,1;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44675;RES;-3760,06;VISA SANTANDER;1;No;1;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;VERDADERO;REAL
44682;44673;CAMPERA BAUTI;-2630;VISA SANTANDER;1;Si;3;44686;44694;Proyectado y Actual;GASTO;Actual y Proximo;FALSO;REAL
44713;44673;CAMPERA BAUTI;-2630;VISA SANTANDER;2;Si;3;44717;44725;Proyectado y Actual;GASTO;Actual y Proximo;FALSO;REAL
44743;44673;CAMPERA BAUTI;-2630;VISA SANTANDER;3;Si;3;44747;44755;Proyectado y Actual;GASTO;No;VERDADERO;REAL
44652;44674;CAMPERA BAUTI;2630;INGRESO;1;No;1;44652;44652;Vencido;INGRESO;No;VERDADERO;REAL
